Date,Ticker,Price
2020-02-06,BEL,25.81222343444824
2020-02-07,BEL,25.97540283203125
2020-02-10,BEL,25.66387176513672
2020-02-11,BEL,25.84481811523437
2020-02-12,BEL,25.332143783569336
2020-02-13,BEL,25.694032669067383
2020-02-14,BEL,25.0456485748291
2020-02-17,BEL,24.42742729187012
2020-02-18,BEL,24.97025489807129
2020-02-19,BEL,25.54324531555176
2020-02-20,BEL,26.101158142089844
2020-02-24,BEL,24.71392250061035
2020-02-25,BEL,24.879783630371094
2020-02-26,BEL,24.21632194519043
2020-02-27,BEL,23.356842041015625
2020-02-28,BEL,22.30133438110352
2020-03-02,BEL,21.999759674072266
2020-03-03,BEL,22.46720123291016
2020-03-04,BEL,22.572751998901367
2020-03-05,BEL,22.04499626159668
2020-03-06,BEL,21.562477111816406
2020-03-09,BEL,21.019643783569336
2020-03-11,BEL,20.763317108154297
2020-03-12,BEL,19.79827690124512
2020-03-13,BEL,21.079965591430664
2020-03-16,BEL,19.87367248535156
2020-03-17,BEL,21.019643783569336
2020-03-18,BEL,22.557674407958984
2020-03-19,BEL,19.46654891967773
2020-03-20,BEL,21.502166748046875
2020-03-23,BEL,17.92852020263672
2020-03-24,BEL,17.62694549560547
2020-03-25,BEL,18.90863800048828
2020-03-26,BEL,20.31095314025879
2020-03-27,BEL,22.06007957458496
2020-03-30,BEL,21.894210815429688
2020-03-31,BEL,22.452123641967773
2020-04-01,BEL,20.82362365722656
2020-04-03,BEL,21.09503746032715
2020-04-07,BEL,20.80854606628418
2020-04-08,BEL,20.02445602416992
2020-04-09,BEL,21.155357360839844
2020-04-13,BEL,21.26090431213379
2020-04-15,BEL,20.989490509033203
2020-04-16,BEL,21.41169166564941
2020-04-17,BEL,21.502166748046875
2020-04-20,BEL,22.723535537719727
2020-04-21,BEL,22.88940048217773
2020-04-22,BEL,23.10050201416016
2020-04-23,BEL,22.919557571411133
2020-04-24,BEL,22.48227882385254
2020-04-27,BEL,22.21085929870605
2020-04-28,BEL,22.090232849121094
2020-04-29,BEL,22.06007957458496
2020-04-30,BEL,21.74342536926269
2020-05-04,BEL,20.341110229492188
2020-05-05,BEL,19.722885131835938
2020-05-06,BEL,19.195131301879883
2020-05-07,BEL,18.89356231689453
2020-05-08,BEL,18.003917694091797
2020-05-11,BEL,18.139623641967773
2020-05-12,BEL,18.260251998901367
2020-05-13,BEL,19.813352584838867
2020-05-14,BEL,19.195131301879883
2020-05-15,BEL,20.431581497192383
2020-05-18,BEL,19.45146751403809
2020-05-19,BEL,18.788009643554688
2020-05-20,BEL,19.059419631958008
2020-05-21,BEL,18.999107360839844
2020-05-22,BEL,19.014184951782227
2020-05-26,BEL,19.602256774902344
2020-05-27,BEL,20.0998477935791
2020-05-28,BEL,21.004568099975582
2020-05-29,BEL,20.86886215209961
2020-06-01,BEL,20.92917823791504
2020-06-02,BEL,21.004568099975582
2020-06-03,BEL,22.195781707763672
2020-06-04,BEL,21.95452880859375
2020-06-05,BEL,22.30133438110352
2020-06-08,BEL,22.512434005737305
2020-06-09,BEL,22.02992057800293
2020-06-10,BEL,22.15054702758789
2020-06-11,BEL,21.306140899658203
2020-06-12,BEL,21.683109283447266
2020-06-15,BEL,21.39661407470703
2020-06-16,BEL,21.306140899658203
2020-06-17,BEL,21.607715606689453
2020-06-18,BEL,23.175899505615234
2020-06-19,BEL,24.14093399047852
2020-06-22,BEL,24.517900466918945
2020-06-23,BEL,25.121042251586918
2020-06-24,BEL,24.879783630371094
2020-06-25,BEL,25.241674423217773
2020-06-26,BEL,25.72418785095215
2020-06-29,BEL,26.40272521972656
2020-06-30,BEL,26.73446273803711
2020-07-01,BEL,26.749536514282227
2020-07-02,BEL,26.85508728027344
2020-07-03,BEL,29.312911987304688
2020-07-06,BEL,30.820775985717773
2020-07-07,BEL,30.775543212890625
2020-07-08,BEL,31.227895736694336
2020-07-09,BEL,30.11207771301269
2020-07-10,BEL,30.066844940185547
2020-07-13,BEL,29.7049617767334
2020-07-14,BEL,29.28274726867676
2020-07-15,BEL,28.981182098388672
2020-07-16,BEL,28.483585357666016
2020-07-17,BEL,29.55416679382324
2020-07-20,BEL,29.17720413208008
2020-07-21,BEL,29.931133270263672
2020-07-22,BEL,29.524009704589844
2020-07-23,BEL,30.911245346069336
2020-07-24,BEL,30.805702209472656
2020-07-27,BEL,29.97637939453125
2020-07-28,BEL,29.11688804626465
2020-07-29,BEL,29.34307289123535
2020-07-30,BEL,28.845468521118164
2020-07-31,BEL,28.90578842163086
2020-08-03,BEL,29.192279815673828
2020-08-04,BEL,30.27794647216797
2020-08-05,BEL,30.27794647216797
2020-08-06,BEL,29.870819091796875
2020-08-07,BEL,29.91605758666992
2020-08-10,BEL,32.66037368774414
2020-08-11,BEL,31.92152214050293
2020-08-12,BEL,33.36906433105469
2020-08-13,BEL,34.515045166015625
2020-08-14,BEL,34.12299728393555
2020-08-17,BEL,33.414302825927734
2020-08-18,BEL,33.68572235107422
2020-08-19,BEL,33.866668701171875
2020-08-20,BEL,33.74603271484375
2020-08-21,BEL,33.80635070800781
2020-08-24,BEL,34.56028747558594
2020-08-25,BEL,33.896820068359375
2020-08-26,BEL,33.71588134765625
2020-08-27,BEL,33.26351547241211
2020-08-28,BEL,33.79127502441406
2020-08-31,BEL,31.996906280517575
2020-09-01,BEL,32.55482864379883
2020-09-02,BEL,32.8714714050293
2020-09-03,BEL,32.70560836791992
2020-09-04,BEL,32.08738708496094
2020-09-07,BEL,31.84612274169922
2020-09-08,BEL,30.95648002624512
2020-09-09,BEL,30.473976135253903
2020-09-10,BEL,30.63982963562012
2020-09-11,BEL,30.83585548400879
2020-09-14,BEL,32.28340530395508
2020-09-15,BEL,32.02367401123047
2020-09-16,BEL,31.61115074157715
2020-09-17,BEL,31.641712188720703
2020-09-18,BEL,31.7486572265625
2020-09-21,BEL,29.426326751708984
2020-09-22,BEL,28.173498153686523
2020-09-23,BEL,28.67768859863281
2020-09-24,BEL,27.63875389099121
2020-09-25,BEL,28.509626388549805
2020-09-28,BEL,29.777740478515625
2020-09-29,BEL,29.33466148376465
2020-09-30,BEL,29.25826644897461
2020-10-01,BEL,29.36522102355957
2020-10-05,BEL,29.39577293395996
2020-10-06,BEL,29.25826644897461
2020-10-07,BEL,28.769359588623047
2020-10-08,BEL,28.586017608642575
2020-10-09,BEL,28.35683822631836
2020-10-12,BEL,28.586017608642575
2020-10-13,BEL,27.95960235595703
2020-10-14,BEL,27.974878311157227
2020-10-15,BEL,27.012331008911133
2020-10-16,BEL,27.80681610107422
2020-10-19,BEL,27.516525268554688
2020-10-20,BEL,27.4859676361084
2020-10-21,BEL,28.23461532592773
2020-10-22,BEL,28.448509216308597
2020-10-23,BEL,28.29572486877441
2020-10-26,BEL,27.4859676361084
2020-10-27,BEL,27.409570693969727
2020-10-28,BEL,26.96649742126465
2020-10-29,BEL,26.477588653564453
2020-10-30,BEL,26.58453750610352
2020-11-02,BEL,27.088727951049805
2020-11-03,BEL,27.317901611328125
2020-11-04,BEL,27.165119171142575
2020-11-05,BEL,28.38739585876465
2020-11-06,BEL,28.24989128112793
2020-11-09,BEL,28.43323516845703
2020-11-10,BEL,29.15132141113281
2020-11-11,BEL,29.242992401123047
2020-11-12,BEL,28.79991340637207
2020-11-13,BEL,29.548559188842773
2020-11-14,BEL,29.51800537109375
2020-11-17,BEL,29.38049697875977
2020-11-18,BEL,29.502723693847656
2020-11-19,BEL,31.50420188903809
2020-11-20,BEL,33.10844039916992
2020-11-23,BEL,32.39036178588867
2020-11-24,BEL,32.909820556640625
2020-11-25,BEL,32.65009307861328
2020-11-26,BEL,33.27650451660156
2020-11-27,BEL,33.94875717163086
2020-12-01,BEL,34.16265869140625
2020-12-02,BEL,34.6973991394043
2020-12-03,BEL,35.140472412109375
2020-12-04,BEL,35.36966323852539
2020-12-07,BEL,35.12519454956055
2020-12-08,BEL,34.57517623901367
2020-12-09,BEL,35.7363395690918
2020-12-10,BEL,34.9571418762207
2020-12-11,BEL,35.033538818359375
2020-12-14,BEL,36.22525405883789
2020-12-15,BEL,36.133575439453125
2020-12-16,BEL,36.08774948120117
2020-12-17,BEL,36.7599983215332
2020-12-18,BEL,37.0502815246582
2020-12-21,BEL,34.20849609375
2020-12-22,BEL,34.300167083740234
2020-12-23,BEL,35.27798843383789
2020-12-24,BEL,35.10992431640625
2020-12-28,BEL,35.01825714111328
2020-12-29,BEL,35.064090728759766
2020-12-30,BEL,34.9571418762207
2020-12-31,BEL,36.653053283691406
2021-01-01,BEL,38.62397384643555
2021-01-04,BEL,40.12125778198242
2021-01-05,BEL,40.182376861572266
2021-01-06,BEL,40.68657302856445
2021-01-07,BEL,40.25876998901367
2021-01-08,BEL,40.36571502685547
2021-01-11,BEL,41.129638671875
2021-01-12,BEL,41.08380508422852
2021-01-13,BEL,40.96158218383789
2021-01-14,BEL,42.519981384277344
2021-01-15,BEL,40.778228759765625
2021-01-18,BEL,40.80879211425781
2021-01-19,BEL,41.8782844543457
2021-01-20,BEL,41.4046516418457
2021-01-21,BEL,40.91574478149414
2021-01-22,BEL,40.44210433959961
2021-01-25,BEL,39.93792343139648
2021-01-27,BEL,40.5490608215332
2021-01-28,BEL,40.0907096862793
2021-01-29,BEL,39.73930358886719
2021-02-01,BEL,40.8546257019043
2021-02-02,BEL,40.79351425170898
2021-02-03,BEL,42.50469970703125
2021-02-04,BEL,43.07000350952149
2021-02-05,BEL,42.84082412719727
2021-02-08,BEL,43.44269943237305
2021-02-09,BEL,42.57847595214844
2021-02-10,BEL,43.1649055480957
2021-02-11,BEL,41.791412353515625
2021-02-12,BEL,42.05375671386719
2021-02-15,BEL,42.00746536254883
2021-02-16,BEL,41.09695053100586
2021-02-17,BEL,42.93342590332031
2021-02-18,BEL,43.68962478637695
2021-02-19,BEL,41.791412353515625
2021-02-22,BEL,40.21728897094727
2021-02-23,BEL,41.42102813720703
2021-02-24,BEL,42.08464431762695
2021-02-25,BEL,43.73592758178711
2021-02-26,BEL,42.31611633300781
2021-03-01,BEL,45.04768753051758
2021-03-02,BEL,46.760704040527344
2021-03-03,BEL,47.19281768798828
2021-03-04,BEL,47.16196060180664
2021-03-05,BEL,45.37177276611328
2021-03-08,BEL,44.76989364624024
2021-03-09,BEL,43.211204528808594
2021-03-10,BEL,43.13404846191406
2021-03-12,BEL,43.22664642333984
2021-03-15,BEL,42.31611633300781
2021-03-16,BEL,42.54761505126953
2021-03-17,BEL,41.31300354003906
2021-03-18,BEL,40.06296920776367
2021-03-19,BEL,39.49195861816406
2021-03-22,BEL,39.49195861816406
2021-03-23,BEL,39.507568359375
2021-03-24,BEL,38.21249008178711
2021-03-25,BEL,37.21388244628906
2021-03-26,BEL,38.19688415527344
2021-03-30,BEL,39.25790786743164
2021-03-31,BEL,39.03946685791016
2021-04-01,BEL,39.35153198242188
2021-04-05,BEL,41.0054817199707
2021-04-06,BEL,40.86505126953125
2021-04-07,BEL,40.97427368164063
2021-04-08,BEL,40.58419799804688
2021-04-09,BEL,40.53738021850586
2021-04-12,BEL,38.04085159301758
2021-04-13,BEL,39.19549560546875
2021-04-15,BEL,40.10049057006836
2021-04-16,BEL,39.944454193115234
2021-04-19,BEL,38.50895309448242
2021-04-20,BEL,38.789817810058594
2021-04-22,BEL,39.33592987060547
2021-04-23,BEL,39.60117721557617
2021-04-26,BEL,40.36573791503906
2021-04-27,BEL,40.31893539428711
2021-04-28,BEL,40.194114685058594
2021-04-29,BEL,40.52177810668945
